FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
08MAY2021:00:00:00,71 a 80,M,Sputnik,Público,3,0,,0
08MAY2021:00:00:00,81 a 90,F,Sinopharm,Privado,0,1,,0
08MAY2021:00:00:00,81 a 90,F,Sinopharm,Público,0,31,,0
08MAY2021:00:00:00,81 a 90,F,Sputnik,Privado,1,0,,0
08MAY2021:00:00:00,81 a 90,F,Sputnik,Público,7,0,,0
08MAY2021:00:00:00,81 a 90,M,Sinopharm,Público,0,12,,0
08MAY2021:00:00:00,81 a 90,M,Sputnik,Público,2,0,,0
08MAY2021:00:00:00,91 o mas,F,Sinopharm,Público,0,21,,0
08MAY2021:00:00:00,91 o mas,F,Sputnik,Público,1,0,,0
08MAY2021:00:00:00,91 o mas,M,Sinopharm,Público,0,10,,0
09MAY2021:00:00:00,41 a 50,M,Sinopharm,Público,0,1,,0
09MAY2021:00:00:00,51 a 60,F,AstraZeneca,Privado,7,0,,0
09MAY2021:00:00:00,51 a 60,F,Sinopharm,Público,0,4,,0
09MAY2021:00:00:00,51 a 60,M,AstraZeneca,Privado,16,0,,0
09MAY2021:00:00:00,51 a 60,M,Sinopharm,Público,0,6,,0
09MAY2021:00:00:00,61 a 70,F,AstraZeneca,Privado,51,0,,0
09MAY2021:00:00:00,61 a 70,F,AstraZeneca,Público,4,0,,0
09MAY2021:00:00:00,61 a 70,F,Sinopharm,Público,0,24,,0
09MAY2021:00:00:00,61 a 70,M,AstraZeneca,Privado,46,0,,0
09MAY2021:00:00:00,61 a 70,M,Sinopharm,Público,0,23,,0
09MAY2021:00:00:00,71 a 80,F,Sinopharm,Público,0,22,,0
09MAY2021:00:00:00,71 a 80,M,Sinopharm,Público,0,14,,0
09MAY2021:00:00:00,81 a 90,F,Sinopharm,Público,0,65,,0
09MAY2021:00:00:00,81 a 90,M,Sinopharm,Público,0,22,,0
09MAY2021:00:00:00,91 o mas,F,Sinopharm,Público,0,47,,0
09MAY2021:00:00:00,91 o mas,M,Sinopharm,Público,0,8,,0
10MAY2021:00:00:00,30 o menos,F,AstraZeneca,Privado,6,0,,0
10MAY2021:00:00:00,30 o menos,F,AstraZeneca,Público,25,0,,0
10MAY2021:00:00:00,30 o menos,F,Sputnik,Público,10,0,,0
10MAY2021:00:00:00,30 o menos,F,Sputnik,Público nacional,1,0,,0
10MAY2021:00:00:00,30 o menos,M,AstraZeneca,Privado,5,0,,0
10MAY2021:00:00:00,30 o menos,M,AstraZeneca,Público,18,0,,0
10MAY2021:00:00:00,30 o menos,M,Sinopharm,Privado,0,1,,0
10MAY2021:00:00:00,30 o menos,M,Sputnik,Público,2,0,,0
10MAY2021:00:00:00,31 a 40,F,AstraZeneca,Privado,4,0,,0
10MAY2021:00:00:00,31 a 40,F,AstraZeneca,Público,46,0,,0
10MAY2021:00:00:00,31 a 40,F,Sputnik,Privado,1,0,,0
10MAY2021:00:00:00,31 a 40,F,Sputnik,Público,3,0,,0
10MAY2021:00:00:00,31 a 40,M,AstraZeneca,Privado,1,1,,0
10MAY2021:00:00:00,31 a 40,M,AstraZeneca,Público,25,0,,0
10MAY2021:00:00:00,31 a 40,M,Sputnik,Privado,1,0,,0
10MAY2021:00:00:00,31 a 40,M,Sputnik,Público,3,0,,0
10MAY2021:00:00:00,41 a 50,F,AstraZeneca,Privado,1,0,,0
10MAY2021:00:00:00,41 a 50,F,AstraZeneca,Público,31,0,,0
10MAY2021:00:00:00,41 a 50,F,Sinopharm,Privado,0,1,,0
10MAY2021:00:00:00,41 a 50,F,Sinopharm,Público,0,2,,0
10MAY2021:00:00:00,41 a 50,F,Sputnik,Privado,3,0,,0
10MAY2021:00:00:00,41 a 50,F,Sputnik,Público,3,1,,0
10MAY2021:00:00:00,41 a 50,F,Sputnik,Público nacional,2,1,,0
10MAY2021:00:00:00,41 a 50,M,AstraZeneca,Privado,5,0,,0
10MAY2021:00:00:00,41 a 50,M,AstraZeneca,Público,16,0,,0
10MAY2021:00:00:00,41 a 50,M,Sputnik,Privado,4,0,,0
10MAY2021:00:00:00,41 a 50,M,Sputnik,Público nacional,1,0,,0
10MAY2021:00:00:00,51 a 60,F,AstraZeneca,Privado,8,0,,0
10MAY2021:00:00:00,51 a 60,F,AstraZeneca,Público,51,0,,0
10MAY2021:00:00:00,51 a 60,F,Sputnik,Privado,102,0,,0
10MAY2021:00:00:00,51 a 60,F,Sputnik,Público,89,1,,0
10MAY2021:00:00:00,51 a 60,F,Sputnik,Público nacional,3,0,,0
10MAY2021:00:00:00,51 a 60,M,AstraZeneca,Privado,5,0,,0
10MAY2021:00:00:00,51 a 60,M,AstraZeneca,Público,43,0,,0
10MAY2021:00:00:00,51 a 60,M,Sinopharm,Privado,1,0,,0
10MAY2021:00:00:00,51 a 60,M,Sinopharm,Público,0,1,,0
10MAY2021:00:00:00,51 a 60,M,Sputnik,Privado,69,1,,0
10MAY2021:00:00:00,51 a 60,M,Sputnik,Público,27,0,,0
10MAY2021:00:00:00,51 a 60,M,Sputnik,Público nacional,1,1,,0
10MAY2021:00:00:00,61 a 70,F,AstraZeneca,Privado,9,0,,0
10MAY2021:00:00:00,61 a 70,F,AstraZeneca,Público,8,0,,0
10MAY2021:00:00:00,61 a 70,F,Sinopharm,Privado,0,19,,0
10MAY2021:00:00:00,61 a 70,F,Sinopharm,Público,0,6,,0
10MAY2021:00:00:00,61 a 70,F,Sputnik,Privado,89,0,,0
10MAY2021:00:00:00,61 a 70,F,Sputnik,Público,1260,0,,0
10MAY2021:00:00:00,61 a 70,F,Sputnik,Público nacional,28,2,,0
10MAY2021:00:00:00,61 a 70,M,AstraZeneca,Privado,3,0,,0
10MAY2021:00:00:00,61 a 70,M,AstraZeneca,Público,9,0,,0
10MAY2021:00:00:00,61 a 70,M,Sinopharm,Privado,0,11,,0
10MAY2021:00:00:00,61 a 70,M,Sinopharm,Público,0,3,,0
10MAY2021:00:00:00,61 a 70,M,Sputnik,Privado,82,0,,0
10MAY2021:00:00:00,61 a 70,M,Sputnik,Público,208,0,,0
10MAY2021:00:00:00,61 a 70,M,Sputnik,Público nacional,3,0,,0
10MAY2021:00:00:00,71 a 80,F,AstraZeneca,Privado,3,0,,0
10MAY2021:00:00:00,71 a 80,F,AstraZeneca,Público,2,0,,0
10MAY2021:00:00:00,71 a 80,F,Sinopharm,Privado,0,427,,0
10MAY2021:00:00:00,71 a 80,F,Sinopharm,Público,0,16,,0
10MAY2021:00:00:00,71 a 80,F,Sputnik,Privado,3,0,,0
10MAY2021:00:00:00,71 a 80,F,Sputnik,Público,12,0,,0
10MAY2021:00:00:00,71 a 80,F,Sputnik,Público nacional,1,0,,0
10MAY2021:00:00:00,71 a 80,M,AstraZeneca,Privado,2,0,,0
10MAY2021:00:00:00,71 a 80,M,Sinopharm,Privado,0,184,,0
10MAY2021:00:00:00,71 a 80,M,Sinopharm,Público,0,8,,0
10MAY2021:00:00:00,71 a 80,M,Sputnik,Privado,1,0,,0
10MAY2021:00:00:00,71 a 80,M,Sputnik,Público,3,0,,0
10MAY2021:00:00:00,81 a 90,F,AstraZeneca,Privado,1,0,,0
10MAY2021:00:00:00,81 a 90,F,Sinopharm,Privado,0,92,,0
10MAY2021:00:00:00,81 a 90,F,Sinopharm,Público,0,71,,0
10MAY2021:00:00:00,81 a 90,F,Sputnik,Público,6,0,,0
10MAY2021:00:00:00,81 a 90,M,AstraZeneca,Privado,1,1,,0
10MAY2021:00:00:00,81 a 90,M,Sinopharm,Privado,0,37,,0
10MAY2021:00:00:00,81 a 90,M,Sinopharm,Público,0,24,,0
10MAY2021:00:00:00,81 a 90,M,Sputnik,Público,1,0,,0
10MAY2021:00:00:00,91 o mas,F,AstraZeneca,Privado,1,0,,0
10MAY2021:00:00:00,91 o mas,F,Sinopharm,Privado,0,25,,0
10MAY2021:00:00:00,91 o mas,F,Sinopharm,Público,0,49,,0
10MAY2021:00:00:00,91 o mas,M,AstraZeneca,Privado,1,0,,0
10MAY2021:00:00:00,91 o mas,M,AstraZeneca,Público,1,0,,0
10MAY2021:00:00:00,91 o mas,M,Sinopharm,Privado,0,6,,0
10MAY2021:00:00:00,91 o mas,M,Sinopharm,Público,0,8,,0
11MAY2021:00:00:00,30 o menos,F,AstraZeneca,Privado,1,0,,0
11MAY2021:00:00:00,30 o menos,F,AstraZeneca,Público,24,0,,0
11MAY2021:00:00:00,30 o menos,F,Sputnik,Público,6,1,,0
11MAY2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,4,,0
11MAY2021:00:00:00,30 o menos,M,AstraZeneca,Público,15,0,,0
11MAY2021:00:00:00,30 o menos,M,Sputnik,Privado,1,0,,0
11MAY2021:00:00:00,30 o menos,M,Sputnik,Público,1,0,,0
11MAY2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,4,,0
11MAY2021:00:00:00,31 a 40,F,AstraZeneca,Público,41,0,,0
11MAY2021:00:00:00,31 a 40,F,Sputnik,Privado,5,0,,0
11MAY2021:00:00:00,31 a 40,F,Sputnik,Público,1,3,,0
11MAY2021:00:00:00,31 a 40,F,Sputnik,Público nacional,1,10,,0
11MAY2021:00:00:00,31 a 40,M,AstraZeneca,Público,18,0,,0
11MAY2021:00:00:00,31 a 40,M,Sputnik,Privado,7,0,,0
11MAY2021:00:00:00,31 a 40,M,Sputnik,Público,2,0,,0
11MAY2021:00:00:00,31 a 40,M,Sputnik,Público nacional,1,3,,0
11MAY2021:00:00:00,41 a 50,F,AstraZeneca,Público,29,0,,0
11MAY2021:00:00:00,41 a 50,F,Sputnik,Privado,8,0,,0
11MAY2021:00:00:00,41 a 50,F,Sputnik,Público,8,1,,0
11MAY2021:00:00:00,41 a 50,F,Sputnik,Público nacional,1,10,,0
11MAY2021:00:00:00,41 a 50,M,AstraZeneca,Público,22,0,,0
11MAY2021:00:00:00,41 a 50,M,Sputnik,Privado,5,0,,0
11MAY2021:00:00:00,41 a 50,M,Sputnik,Público,1,0,,0
11MAY2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,4,,0
11MAY2021:00:00:00,51 a 60,F,AstraZeneca,Público,41,0,,0
11MAY2021:00:00:00,51 a 60,F,Sinopharm,Privado,2,0,,0
11MAY2021:00:00:00,51 a 60,F,Sputnik,Privado,65,0,,0
11MAY2021:00:00:00,51 a 60,F,Sputnik,Público,625,3,,0
11MAY2021:00:00:00,51 a 60,F,Sputnik,Público nacional,5,6,,0
11MAY2021:00:00:00,51 a 60,M,AstraZeneca,Público,51,0,,0
11MAY2021:00:00:00,51 a 60,M,Sinopharm,Público,0,2,,0
11MAY2021:00:00:00,51 a 60,M,Sputnik,Privado,38,0,,0
11MAY2021:00:00:00,51 a 60,M,Sputnik,Público,529,1,,0
11MAY2021:00:00:00,51 a 60,M,Sputnik,Público nacional,2,7,,0
11MAY2021:00:00:00,61 a 70,F,AstraZeneca,Privado,4,0,,0
11MAY2021:00:00:00,61 a 70,F,AstraZeneca,Público,4,0,,0
11MAY2021:00:00:00,61 a 70,F,Sinopharm,Privado,0,12,,0
11MAY2021:00:00:00,61 a 70,F,Sinopharm,Público,1,6,,0
11MAY2021:00:00:00,61 a 70,F,Sputnik,Privado,114,0,,0
11MAY2021:00:00:00,61 a 70,F,Sputnik,Público,2507,0,,0
11MAY2021:00:00:00,61 a 70,F,Sputnik,Público nacional,37,5,,0
11MAY2021:00:00:00,61 a 70,M,AstraZeneca,Privado,3,0,,0
11MAY2021:00:00:00,61 a 70,M,AstraZeneca,Público,2,0,,0
11MAY2021:00:00:00,61 a 70,M,Sinopharm,Privado,0,10,,0
11MAY2021:00:00:00,61 a 70,M,Sinopharm,Público,0,9,,0
11MAY2021:00:00:00,61 a 70,M,Sputnik,Privado,96,0,,0
11MAY2021:00:00:00,61 a 70,M,Sputnik,Público,2266,2,,0
11MAY2021:00:00:00,61 a 70,M,Sputnik,Público nacional,5,4,,0
11MAY2021:00:00:00,71 a 80,F,AstraZeneca,Privado,2,1,,0
11MAY2021:00:00:00,71 a 80,F,Sinopharm,Privado,2,105,,0
11MAY2021:00:00:00,71 a 80,F,Sinopharm,Público,0,21,,0
11MAY2021:00:00:00,71 a 80,F,Sputnik,Privado,5,0,,0
11MAY2021:00:00:00,71 a 80,F,Sputnik,Público,51,0,,0
11MAY2021:00:00:00,71 a 80,M,AstraZeneca,Privado,1,0,,0
11MAY2021:00:00:00,71 a 80,M,Sinopharm,Privado,1,67,,0
11MAY2021:00:00:00,71 a 80,M,Sinopharm,Público,0,24,,0
11MAY2021:00:00:00,71 a 80,M,Sputnik,Privado,5,0,,0
11MAY2021:00:00:00,71 a 80,M,Sputnik,Público,33,0,,0
11MAY2021:00:00:00,81 a 90,F,AstraZeneca,Privado,3,0,,0
11MAY2021:00:00:00,81 a 90,F,Sinopharm,Privado,0,6,,0
11MAY2021:00:00:00,81 a 90,F,Sinopharm,Público,0,79,,0
11MAY2021:00:00:00,81 a 90,F,Sputnik,Público,16,0,,0
11MAY2021:00:00:00,81 a 90,M,Sinopharm,Privado,0,4,,0
11MAY2021:00:00:00,81 a 90,M,Sinopharm,Público,0,27,,0
11MAY2021:00:00:00,81 a 90,M,Sputnik,Público,5,0,,0
11MAY2021:00:00:00,81 a 90,M,Sputnik,Público nacional,1,0,,0
11MAY2021:00:00:00,91 o mas,F,AstraZeneca,Privado,4,0,,0
11MAY2021:00:00:00,91 o mas,F,AstraZeneca,Público,1,0,,0
11MAY2021:00:00:00,91 o mas,F,Sinopharm,Privado,0,1,,0
11MAY2021:00:00:00,91 o mas,F,Sinopharm,Público,0,48,,0
11MAY2021:00:00:00,91 o mas,F,Sputnik,Público,4,0,,0
11MAY2021:00:00:00,91 o mas,M,Sinopharm,Público,0,12,,0
11MAY2021:00:00:00,91 o mas,M,Sputnik,Privado,1,0,,0
11MAY2021:00:00:00,91 o mas,M,Sputnik,Público,1,0,,0
12MAY2021:00:00:00,30 o menos,F,AstraZeneca,Público,23,0,,0
12MAY2021:00:00:00,30 o menos,F,Sputnik,Privado,2,0,,0
12MAY2021:00:00:00,30 o menos,F,Sputnik,Público,0,3,,0
12MAY2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,8,,0
12MAY2021:00:00:00,30 o menos,M,AstraZeneca,Público,22,1,,0
12MAY2021:00:00:00,30 o menos,M,Sputnik,Público,1,5,,0
12MAY2021:00:00:00,30 o menos,M,Sputnik,Público nacional,1,8,,0
12MAY2021:00:00:00,31 a 40,F,AstraZeneca,Público,41,0,,0
12MAY2021:00:00:00,31 a 40,F,Sinopharm,Público,0,1,,0
12MAY2021:00:00:00,31 a 40,F,Sputnik,Público,2,2,,0
12MAY2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,16,,0
12MAY2021:00:00:00,31 a 40,M,AstraZeneca,Privado,1,0,,0
12MAY2021:00:00:00,31 a 40,M,AstraZeneca,Público,25,0,,0
12MAY2021:00:00:00,31 a 40,M,Sinopharm,Público,0,2,,0
12MAY2021:00:00:00,31 a 40,M,Sputnik,Público,3,2,,0
12MAY2021:00:00:00,31 a 40,M,Sputnik,Público nacional,1,13,,0
12MAY2021:00:00:00,41 a 50,F,AstraZeneca,Público,42,0,,0
12MAY2021:00:00:00,41 a 50,F,Sinopharm,Público,0,2,,0
12MAY2021:00:00:00,41 a 50,F,Sputnik,Público,1,4,,0
12MAY2021:00:00:00,41 a 50,F,Sputnik,Público nacional,1,13,,0
12MAY2021:00:00:00,41 a 50,M,AstraZeneca,Público,26,0,,0
12MAY2021:00:00:00,41 a 50,M,Sinopharm,Público,0,3,,0
12MAY2021:00:00:00,41 a 50,M,Sputnik,Público,0,1,,0
12MAY2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,14,,0
12MAY2021:00:00:00,51 a 60,F,AstraZeneca,Privado,31,0,,0
12MAY2021:00:00:00,51 a 60,F,AstraZeneca,Público,51,0,,0
12MAY2021:00:00:00,51 a 60,F,Sinopharm,Público,1,8,,0
12MAY2021:00:00:00,51 a 60,F,Sputnik,Privado,89,0,,0
12MAY2021:00:00:00,51 a 60,F,Sputnik,Público,604,3,,0
12MAY2021:00:00:00,51 a 60,F,Sputnik,Público nacional,3,9,,0
12MAY2021:00:00:00,51 a 60,M,AstraZeneca,Privado,22,0,,0
12MAY2021:00:00:00,51 a 60,M,AstraZeneca,Público,42,0,,0
12MAY2021:00:00:00,51 a 60,M,Sinopharm,Público,0,5,,0
12MAY2021:00:00:00,51 a 60,M,Sputnik,Privado,60,0,,0
12MAY2021:00:00:00,51 a 60,M,Sputnik,Público,538,1,,0
12MAY2021:00:00:00,51 a 60,M,Sputnik,Público nacional,4,11,,0
12MAY2021:00:00:00,61 a 70,F,AstraZeneca,Privado,21,0,,0
12MAY2021:00:00:00,61 a 70,F,AstraZeneca,Público,28,0,,0
12MAY2021:00:00:00,61 a 70,F,Sinopharm,Privado,0,19,,0
12MAY2021:00:00:00,61 a 70,F,Sinopharm,Público,1,13,,0
12MAY2021:00:00:00,61 a 70,F,Sputnik,Privado,243,0,,0
12MAY2021:00:00:00,61 a 70,F,Sputnik,Público,2389,8,,0
12MAY2021:00:00:00,61 a 70,F,Sputnik,Público nacional,66,10,,0
12MAY2021:00:00:00,61 a 70,M,AstraZeneca,Privado,8,0,,0
12MAY2021:00:00:00,61 a 70,M,AstraZeneca,Público,31,0,,0
12MAY2021:00:00:00,61 a 70,M,Sinopharm,Privado,0,24,,0
12MAY2021:00:00:00,61 a 70,M,Sinopharm,Público,1,8,,0
12MAY2021:00:00:00,61 a 70,M,Sputnik,Privado,103,0,,0
12MAY2021:00:00:00,61 a 70,M,Sputnik,Público,2294,2,,0
12MAY2021:00:00:00,61 a 70,M,Sputnik,Público nacional,10,9,,0
12MAY2021:00:00:00,71 a 80,F,AstraZeneca,Privado,1,1,,0
12MAY2021:00:00:00,71 a 80,F,AstraZeneca,Público,8,0,,0
12MAY2021:00:00:00,71 a 80,F,Sinopharm,Privado,0,205,,0
12MAY2021:00:00:00,71 a 80,F,Sinopharm,Público,0,57,,0
12MAY2021:00:00:00,71 a 80,F,Sputnik,Privado,14,0,,0
12MAY2021:00:00:00,71 a 80,F,Sputnik,Público,65,21,,0
12MAY2021:00:00:00,71 a 80,F,Sputnik,Público nacional,3,1,,0
12MAY2021:00:00:00,71 a 80,M,AstraZeneca,Público,6,0,,0
12MAY2021:00:00:00,71 a 80,M,Sinopharm,Privado,0,91,,0
12MAY2021:00:00:00,71 a 80,M,Sinopharm,Público,0,19,,0
12MAY2021:00:00:00,71 a 80,M,Sputnik,Privado,3,0,,0
12MAY2021:00:00:00,71 a 80,M,Sputnik,Público,36,14,,0
12MAY2021:00:00:00,81 a 90,F,AstraZeneca,Público,1,0,,0
12MAY2021:00:00:00,81 a 90,F,Sinopharm,Privado,0,10,,0
12MAY2021:00:00:00,81 a 90,F,Sinopharm,Público,0,100,,0
12MAY2021:00:00:00,81 a 90,F,Sputnik,Privado,1,0,,0
12MAY2021:00:00:00,81 a 90,F,Sputnik,Público,23,69,,0
12MAY2021:00:00:00,81 a 90,M,AstraZeneca,Privado,1,0,,0
12MAY2021:00:00:00,81 a 90,M,AstraZeneca,Público,1,0,,0
12MAY2021:00:00:00,81 a 90,M,Sinopharm,Privado,0,2,,0
12MAY2021:00:00:00,81 a 90,M,Sinopharm,Público,0,33,,0
12MAY2021:00:00:00,81 a 90,M,Sputnik,Público,2,47,,0
12MAY2021:00:00:00,91 o mas,F,Sinopharm,Privado,0,3,,0
12MAY2021:00:00:00,91 o mas,F,Sinopharm,Público,0,73,,0
12MAY2021:00:00:00,91 o mas,F,Sputnik,Público,6,8,,0
23APR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,2,0,,0
23APR2021:00:00:00,41 a 50,F,AstraZeneca,Público,32,0,,0
23APR2021:00:00:00,41 a 50,F,Sinopharm,Público,4,1,,0
23APR2021:00:00:00,41 a 50,F,Sinopharm,Público nacional,3,0,,0
23APR2021:00:00:00,41 a 50,F,Sputnik,Público,31,1,,0
23APR2021:00:00:00,41 a 50,F,Sputnik,Público nacional,2,1,,0
23APR2021:00:00:00,41 a 50,M,AstraZeneca,Público,24,0,,0
23APR2021:00:00:00,41 a 50,M,Sinopharm,Público nacional,3,0,,0
23APR2021:00:00:00,41 a 50,M,Sputnik,Público,21,3,,0
23APR2021:00:00:00,51 a 60,F,AstraZeneca,Privado,4,0,,0
23APR2021:00:00:00,51 a 60,F,AstraZeneca,Público,36,0,,0
23APR2021:00:00:00,51 a 60,F,Sinopharm,Privado,1,0,,0
23APR2021:00:00:00,51 a 60,F,Sinopharm,Público,4,0,,0
23APR2021:00:00:00,51 a 60,F,Sinopharm,Público nacional,1,0,,0
23APR2021:00:00:00,51 a 60,F,Sputnik,Público,24,5,,0
23APR2021:00:00:00,51 a 60,F,Sputnik,Público nacional,1,0,,0
23APR2021:00:00:00,51 a 60,M,AstraZeneca,Privado,4,0,,0
23APR2021:00:00:00,51 a 60,M,AstraZeneca,Público,41,0,,0
23APR2021:00:00:00,51 a 60,M,Sinopharm,Público,2,0,,0
23APR2021:00:00:00,51 a 60,M,Sinopharm,Público nacional,1,0,,0
23APR2021:00:00:00,51 a 60,M,Sputnik,Público,18,2,,0
23APR2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,2,,0
23APR2021:00:00:00,61 a 70,F,AstraZeneca,Privado,1546,0,,0
23APR2021:00:00:00,61 a 70,F,AstraZeneca,Público,36,0,,0
23APR2021:00:00:00,61 a 70,F,Sinopharm,Privado,139,0,,0
23APR2021:00:00:00,61 a 70,F,Sinopharm,Público,6,0,,0
23APR2021:00:00:00,61 a 70,F,Sputnik,Privado,1,1,,0
23APR2021:00:00:00,61 a 70,F,Sputnik,Público,10623,2,,0
23APR2021:00:00:00,61 a 70,F,Sputnik,Público nacional,2,0,,0
23APR2021:00:00:00,61 a 70,M,AstraZeneca,Privado,991,0,,0
23APR2021:00:00:00,61 a 70,M,AstraZeneca,Público,28,0,,0
23APR2021:00:00:00,61 a 70,M,Sinopharm,Privado,68,0,,0
23APR2021:00:00:00,61 a 70,M,Sinopharm,Público,1,0,,0
23APR2021:00:00:00,61 a 70,M,Sputnik,Público,8647,0,,0
23APR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,96,0,,0
23APR2021:00:00:00,71 a 80,F,AstraZeneca,Público,11,1,,0
23APR2021:00:00:00,71 a 80,F,Sinopharm,Privado,6,0,,0
23APR2021:00:00:00,71 a 80,F,Sinopharm,Público,22,0,,0
23APR2021:00:00:00,71 a 80,F,Sputnik,Privado,1,0,,
23APR2021:00:00:00,71 a 80,F,Sputnik,Público,255,0,,0
23APR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,60,0,,0
23APR2021:00:00:00,71 a 80,M,AstraZeneca,Público,3,0,,0
23APR2021:00:00:00,71 a 80,M,Sinopharm,Privado,3,0,,0
23APR2021:00:00:00,71 a 80,M,Sinopharm,Público,4,0,,0
23APR2021:00:00:00,71 a 80,M,Sputnik,Público,148,0,,0
23APR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,23,0,,0
23APR2021:00:00:00,81 a 90,F,AstraZeneca,Público,37,0,,0
23APR2021:00:00:00,81 a 90,F,Sinopharm,Privado,4,0,,0
23APR2021:00:00:00,81 a 90,F,Sinopharm,Público,4,0,,0
23APR2021:00:00:00,81 a 90,F,Sputnik,Público,75,0,,0
23APR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,11,0,,0
23APR2021:00:00:00,81 a 90,M,AstraZeneca,Público,9,0,,0
23APR2021:00:00:00,81 a 90,M,Sinopharm,Público,1,0,,0
23APR2021:00:00:00,81 a 90,M,Sputnik,Público,29,0,,0
23APR2021:00:00:00,91 o mas,F,AstraZeneca,Privado,5,0,,0
23APR2021:00:00:00,91 o mas,F,AstraZeneca,Público,32,0,,0
23APR2021:00:00:00,91 o mas,F,Sinopharm,Privado,1,0,,0
23APR2021:00:00:00,91 o mas,F,Sinopharm,Público,1,0,,0
23APR2021:00:00:00,91 o mas,F,Sputnik,Público,30,0,,0
23APR2021:00:00:00,91 o mas,M,AstraZeneca,Público,5,0,,0
23APR2021:00:00:00,91 o mas,M,Sinopharm,Privado,1,0,,0
23APR2021:00:00:00,91 o mas,M,Sputnik,Público,2,0,,0
24APR2021:00:00:00,30 o menos,F,AstraZeneca,Privado,1,0,,
24APR2021:00:00:00,30 o menos,F,AstraZeneca,Público,5,0,,0
24APR2021:00:00:00,30 o menos,F,Sputnik,Público,3,0,,0
24APR2021:00:00:00,30 o menos,M,AstraZeneca,Público,5,0,,0
24APR2021:00:00:00,31 a 40,F,AstraZeneca,Público,6,0,,0
24APR2021:00:00:00,31 a 40,F,Sputnik,Público,2,0,,0
24APR2021:00:00:00,31 a 40,M,AstraZeneca,Privado,1,0,,0
24APR2021:00:00:00,31 a 40,M,AstraZeneca,Público,3,0,,0
24APR2021:00:00:00,31 a 40,M,Sputnik,Público,1,0,,0
24APR2021:00:00:00,41 a 50,F,AstraZeneca,Público,10,0,,0
24APR2021:00:00:00,41 a 50,F,Sputnik,Público,6,0,,0
24APR2021:00:00:00,41 a 50,M,AstraZeneca,Público,15,0,,0
24APR2021:00:00:00,41 a 50,M,Sputnik,Público,1,0,,0
24APR2021:00:00:00,51 a 60,F,AstraZeneca,Público,20,0,,0
24APR2021:00:00:00,51 a 60,F,Sinopharm,Privado,1,0,,0
24APR2021:00:00:00,51 a 60,F,Sputnik,Público,1,0,,0
24APR2021:00:00:00,51 a 60,M,AstraZeneca,Privado,1,0,,0
24APR2021:00:00:00,51 a 60,M,AstraZeneca,Público,16,0,,0
24APR2021:00:00:00,51 a 60,M,Sputnik,Público,1,0,,0
24APR2021:00:00:00,61 a 70,F,AstraZeneca,Privado,286,0,,0
24APR2021:00:00:00,61 a 70,F,AstraZeneca,Público,412,0,,0
24APR2021:00:00:00,61 a 70,F,Sinopharm,Privado,3,0,,0
24APR2021:00:00:00,61 a 70,F,Sputnik,Público,2491,0,,0
24APR2021:00:00:00,61 a 70,M,AstraZeneca,Privado,190,0,,0
24APR2021:00:00:00,61 a 70,M,AstraZeneca,Público,470,0,,0
24APR2021:00:00:00,61 a 70,M,Sinopharm,Privado,2,0,,0
24APR2021:00:00:00,61 a 70,M,Sputnik,Público,1957,0,,0
24APR2021:00:00:00,71 a 80,F,AstraZeneca,Privado,17,0,,0
24APR2021:00:00:00,71 a 80,F,AstraZeneca,Público,34,0,,0
24APR2021:00:00:00,71 a 80,F,Sputnik,Público,137,0,,0
24APR2021:00:00:00,71 a 80,M,AstraZeneca,Privado,10,0,,0
24APR2021:00:00:00,71 a 80,M,AstraZeneca,Público,68,0,,0
24APR2021:00:00:00,71 a 80,M,Sputnik,Público,137,0,,0
24APR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,4,0,,0
24APR2021:00:00:00,81 a 90,F,AstraZeneca,Público,29,0,,0
24APR2021:00:00:00,81 a 90,F,Sputnik,Público,30,0,,0
24APR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,2,0,,0
24APR2021:00:00:00,81 a 90,M,AstraZeneca,Público,13,0,,0
24APR2021:00:00:00,81 a 90,M,Sputnik,Público,14,0,,0
24APR2021:00:00:00,91 o mas,F,AstraZeneca,Público,15,0,,0
24APR2021:00:00:00,91 o mas,F,Sputnik,Público,5,0,,0
24APR2021:00:00:00,91 o mas,M,AstraZeneca,Público,4,0,,0
24APR2021:00:00:00,91 o mas,M,Sputnik,Público,6,0,,0
25APR2021:00:00:00,30 o menos,F,AstraZeneca,Privado,2,0,,0
25APR2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,,0
25APR2021:00:00:00,30 o menos,M,AstraZeneca,Público,1,0,,0
